sku,name,price,qty,year,capacitate_motor,power,horsepower,engcode,is_in_stock,attribute_set,type,store,att_eby_title,att_eby_subtitle,description,manage_stock,use_config_manage_stock,status,visibility,tax_class_id,thumbnail,small_image,image,media_gallery,att_amz_title,categories,marca_masina,model_auto,motorizare,carcolor
631495,ARIPA FATA DREAPTA -  FORFOUR,100,1,2004,1200-1600 cmc,70,95,WME4540012B072895,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2004, 1493CC, 70KW, 95CP, WME4540012B072895",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,SMART," FORFOUR"," Diesel"," NEGRU"
631060,ARIPA FATA STANGA -  320D,200,1,2001,1800-2000 cmc,100,136,WBAAL72009AK82292,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 1951CC, 100KW, 136CP, WBAAL72009AK82292",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631496,ARIPA SPATE DREAPTA -  FORFOUR,300,1,2004,1000-1200 cmc,55,75,WME4540302B041526,1,Bloc Motor,simple,admin,ARIPA SPATE DREAPTA,ARIPA SPATE DREAPTA Subtitle,"2004, 1124CC, 55KW, 75CP, WME4540302B041526",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,SMART," FORFOUR"," Benzina"," NEGRU"
631497,USA FATA STANGA -  A4,150,1,1998,1800-2000 cmc,81,110,WAUZZZ8DZXA067466,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"1998, 1896CC, 81KW, 110CP, WAUZZZ8DZXA067466",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A4"," Diesel",
631063,ARIPA FATA DREAPTA -  520I,200,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631064,ARIPA FATA STANGA -  520I,200,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631498,USA FATA DREAPTA -  A4,150,1,1998,1800-2000 cmc,81,110,WAUZZZ8DZXA067466,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"1998, 1896CC, 81KW, 110CP, WAUZZZ8DZXA067466",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A4"," Diesel",
631499,USA SPATE DREAPTA -  A4,150,1,1998,1800-2000 cmc,81,110,WAUZZZ8DZXA067466,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"1998, 1896CC, 81KW, 110CP, WAUZZZ8DZXA067466",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A4"," Diesel",
631067,ARIPA FATA DREAPTA -  XSARA PICASSO,150,1,2002,1800-2000 cmc,66,90,VF7CHRHYB39330003,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2002, 1997CC, 66KW, 90CP, VF7CHRHYB39330003",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,CITROEN," XSARA PICASSO",Benzina,
630893,"COMPRESOR CLIMA - NEW BEETLE ",700,1,2000,1800-2000 cmc,85,115,WVWZZZ9CZ1M602196,1,Bloc Motor,simple,admin,COMPRESOR CLIMA,COMPRESOR CLIMA Subtitle,"2000, 1984CC, 85KW, 115CP, WVWZZZ9CZ1M602196",1,1,1,"Catalog, Search",None,,,,,amz_title,ANEXE MOTOR,"VW ","NEW BEETLE ",Benzina,
631972,USA FATA STANGA CADRU -  FORFOUR,600,1,2004,1000-1200 cmc,55,75,WME4540302B053486,1,Bloc Motor,simple,admin,USA FATA STANGA CADRU,USA FATA STANGA CADRU Subtitle,"2004, 1124CC, 55KW, 75CP, WME4540302B053486",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,SMART," FORFOUR",Benzina," NEGRU "
631363,ARIPA FATA DREAPTA -  FREELANDER,150,1,1999,1600-1800 cmc,88,120,SALLNABA7XA682705,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"1999, 1796CC, 88KW, 120CP, SALLNABA7XA682705",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER","  Benzina"," VERDE"
631364,ARIPA FATA STANGA -  FREELANDER,150,1,1999,1600-1800 cmc,88,120,SALLNABA7XA682705,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"1999, 1796CC, 88KW, 120CP, SALLNABA7XA682705",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER","  Benzina"," VERDE"
631401,ARIPA FATA DREAPTA - 307SW,200,1,2004,1200-1600 cmc,80,109,VF33H9HZC83681793,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2004, 1560CC, 80KW, 109CP, VF33H9HZC83681793",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"PEUGEOT ",307SW,Diesel,
631072,ARIPA FATA STANGA -  DUCATO,200,1,2001,2000-2800 cmc,64,87,ZFA23000006143849,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 2800CC, 64KW, 87CP, ZFA23000006143849",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FIAT," DUCATO","  Benzina",
631365,ARIPA FATA DREAPTA -  FREELANDER,150,1,2001,1600-1800 cmc,86,117,SALLNAAA71A304848,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2001, 1796CC, 86KW, 117CP, SALLNAAA71A304848",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina "," VERDE"
631366,ARIPA FATA STANGA -  FREELANDER,150,1,2001,1600-1800 cmc,86,117,SALLNAAA71A304848,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 1796CC, 86KW, 117CP, SALLNAAA71A304848",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina "," VERDE"
631500,USA SPATE STANGA -  A4,150,1,1998,1800-2000 cmc,81,110,WAUZZZ8DZXA067466,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"1998, 1896CC, 81KW, 110CP, WAUZZZ8DZXA067466",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A4"," Diesel",
631961,ARMATURA BARA SPATE -  FOCUS 2,80,1,2005,1200-1600 cmc,80,109,WF05XXWPD55D39374,1,Bloc Motor,simple,admin,ARMATURA BARA SPATE,ARMATURA BARA SPATE Subtitle,"2005, 1560CC, 80KW, 109CP, WF05XXWPD55D39374",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS 2"," Diesel",
631367,ARIPA FATA DREAPTA - FREELANDER,150,1,2000,1800-2000 cmc,72,98,SALLNABE71A586719,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2000, 1994CC, 72KW, 98CP, SALLNABE71A586719",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER," Benzina ",ARGINTIU
631368,ARIPA FATA STANGA - FREELANDER,150,1,2000,1800-2000 cmc,72,98,SALLNABE71A586719,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2000, 1994CC, 72KW, 98CP, SALLNABE71A586719",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER," Benzina ",ARGINTIU
631966,USA SPATE STANGA -  FREELANDER,100,1,1999,1600-1800 cmc,88,120,SALLNABA7XA682705,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"1999, 1796CC, 88KW, 120CP, SALLNABA7XA682705",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER","  Benzina"," VERDE"
631503,USA SPATE DREAPTA -  A6,100,1,2000,1800-2000 cmc,81,110,WAUZZZ4BZYN135429,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2000, 1896CC, 81KW, 110CP, WAUZZZ4BZYN135429",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A6"," Diesel",
631402,COMPRESOR CLIMA DEFECT - FORFOUR,1,1,2005,1200-1400 cmc,70,95,WME4540312B093459,1,Bloc Motor,simple,admin,COMPRESOR CLIMA DEFECT,COMPRESOR CLIMA DEFECT Subtitle,"2005, 1332CC, 70KW, 95CP, WME4540312B093459",1,1,1,"Catalog, Search",None,,,,,amz_title,NO CATEGORY,"SMART ",FORFOUR,Benzina,
631370,ARIPA FATA STANGA -  FREELANDER,150,1,2003,1800-2000 cmc,80,109,SALLNANE72A389155,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2003, 1951CC, 80KW, 109CP, SALLNANE72A389155",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER",Diesel," NEGRU "
631084,ARIPA FATA STANGA -  FOCUS 1,200,1,2003,1600-1800 cmc,74,100,WF0AXXGCDA3J45658,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2003, 1753CC, 74KW, 100CP, WF0AXXGCDA3J45658",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS 1"," Diesel",
631371,ARIPA FATA DREAPTA -  FREELANDER,150,1,2002,1800-2000 cmc,,,SALLNABE12A384814,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2002, 1951CC, -KW, -CP, SALLNABE12A384814",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER",Diesel," - ALBASTRU 644 (58)"
631372,ARIPA FATA STANGA -  FREELANDER,150,1,2002,1800-2000 cmc,,,SALLNABE12A384814,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2002, 1951CC, -KW, -CP, SALLNABE12A384814",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER",Diesel," - ALBASTRU 644 (58)"
631504,USA SPATE STANGA -  A6,100,1,2000,1800-2000 cmc,81,110,WAUZZZ4BZYN135429,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2000, 1896CC, 81KW, 110CP, WAUZZZ4BZYN135429",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,AUDI," A6"," Diesel",
631505,USA FATA STANGA -  318I,250,1,2001,1800-2000 cmc,87,118,WBAAL32080FX48449,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2001, 1895CC, 87KW, 118CP, WBAAL32080FX48449",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 318I","  Benzina",
631373,"ARIPA FATA DREAPTA -  FREELANDER ",150,1,2003,1800-2000 cmc,,,SALLNAAE73A267503,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2003, 1951CC, -KW, -CP, SALLNAAE73A267503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER ",Diesel,"  - ARGINTIU 737 (59)"
631374,"ARIPA FATA STANGA -  FREELANDER ",150,1,2003,1800-2000 cmc,,,SALLNAAE73A267503,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2003, 1951CC, -KW, -CP, SALLNAAE73A267503",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER ",Diesel,"  - ARGINTIU 737 (59)"
631506,USA FATA DREAPTA -  318I,250,1,2001,1800-2000 cmc,87,118,WBAAL32080FX48449,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2001, 1895CC, 87KW, 118CP, WBAAL32080FX48449",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 318I","  Benzina",
631507,USA SPATE DREAPTA -  318I,150,1,2001,1800-2000 cmc,87,118,WBAAL32080FX48449,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2001, 1895CC, 87KW, 118CP, WBAAL32080FX48449",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 318I","  Benzina",
631508,USA SPATE STANGA -  318I,150,1,2001,1800-2000 cmc,87,118,WBAAL32080FX48449,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2001, 1895CC, 87KW, 118CP, WBAAL32080FX48449",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 318I","  Benzina",
631509,USA FATA STANGA -  320D,250,1,2002,1800-2000 cmc,110,150,WBAAS72070FY57205,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2002, 1995CC, 110KW, 150CP, WBAAS72070FY57205",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631095,ARIPA FATA DREAPTA -  MONDEO 3,200,1,2001,1600-1800 cmc,92,125,WF05XXGBB51D82644,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2001, 1798CC, 92KW, 125CP, WF05XXGBB51D82644",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3"," Benzina",
631096,ARIPA FATA STANGA -  MONDEO 3,200,1,2001,1600-1800 cmc,92,125,WF05XXGBB51D82644,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 1798CC, 92KW, 125CP, WF05XXGBB51D82644",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3"," Benzina",
631377,ARIPA FATA DREAPTA -  FREELANDER,150,1,2002,1800-2000 cmc,80,109,SALLNABE73A286457,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2002, 1951CC, 80KW, 109CP, SALLNABE73A286457",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Diesel"," - ARGINTIU 737 (1)"
631378,ARIPA FATA STANGA -  FREELANDER,150,1,2002,1800-2000 cmc,80,109,SALLNABE73A286457,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2002, 1951CC, 80KW, 109CP, SALLNABE73A286457",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Diesel"," - ARGINTIU 737 (1)"
631099,ARIPA FATA DREAPTA -  MONDEO 3,200,1,2004,1800-2000 cmc,85,115,WF05XXGBB54S84940,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2004, 1998CC, 85KW, 115CP, WF05XXGBB54S84940",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3"," Diesel",
631963,"USA FATA DREAPTA - FREELANDER ",150,1,2003,1800-2000 cmc,84,112,SALLNABE73A290058,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2003, 1951CC, 84KW, 112CP, SALLNABE73A290058",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ","FREELANDER ","Diesel ",- ARGINTIU 737 (60)
631379,ARIPA FATA DREAPTA -  FREELANDER,150,1,1998,1600-1800 cmc,88,120,SALLNAAA8XA654801,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"1998, 1796CC, 88KW, 120CP, SALLNAAA8XA654801",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina"," - NEGRU 697 (5)"
631380,ARIPA FATA STANGA -  FREELANDER,150,1,1998,1600-1800 cmc,88,120,SALLNAAA8XA654801,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"1998, 1796CC, 88KW, 120CP, SALLNAAA8XA654801",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina"," - NEGRU 697 (5)"
631511,USA SPATE DREAPTA -  320D,150,1,2002,1800-2000 cmc,110,150,WBAAS72070FY57205,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2002, 1995CC, 110KW, 150CP, WBAAS72070FY57205",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631104,ARIPA FATA STANGA -  MONDEO 3,200,1,2001,1800-2000 cmc,85,115,WF04XXGBB41D84637,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 1998CC, 85KW, 115CP, WF04XXGBB41D84637",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," MONDEO 3","Diesel ",
631381,ARIPA FATA DREAPTA - FREELANDER,150,1,2002,1800-2000 cmc,84,112,SALLNABE72A214420,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2002, 1951CC, 84KW, 112CP, SALLNABE72A214420",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER," Diesel"," - ALBASTRU 644 (66)"
631382,ARIPA FATA STANGA - FREELANDER,150,1,2002,1800-2000 cmc,84,112,SALLNABE72A214420,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2002, 1951CC, 84KW, 112CP, SALLNABE72A214420",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER," Diesel"," - ALBASTRU 644 (66)"
631107,ARIPA FATA DREAPTA -  FOCUS 2,200,1,2005,1200-1600 cmc,80,109,WF05XXWPD55D39374,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2005, 1560CC, 80KW, 109CP, WF05XXWPD55D39374",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS 2"," Diesel",
631108,ARIPA FATA STANGA -  FOCUS 2,200,1,2005,1200-1600 cmc,80,109,WF05XXWPD55D39374,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2005, 1560CC, 80KW, 109CP, WF05XXWPD55D39374",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,FORD," FOCUS 2"," Diesel",
631383,ARIPA FATA DREAPTA -  FREELANDER,150,1,1999,1600-1800 cmc,88,120,SALLNABA71A354111,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"1999, 1796CC, 88KW, 120CP, SALLNABA71A354111",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina ",- ALBASTRU 608 (8)
631384,ARIPA FATA STANGA -  FREELANDER,150,1,1999,1600-1800 cmc,88,120,SALLNABA71A354111,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"1999, 1796CC, 88KW, 120CP, SALLNABA71A354111",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,LAND ROVER," FREELANDER"," Benzina ",- ALBASTRU 608 (8)
631512,USA SPATE STANGA -  320D,150,1,2002,1800-2000 cmc,110,150,WBAAS72070FY57205,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2002, 1995CC, 110KW, 150CP, WBAAS72070FY57205",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631513,USA FATA STANGA -  320D,250,1,2001,1800-2000 cmc,100,136,WBAAL72009AK82292,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2001, 1951CC, 100KW, 136CP, WBAAL72009AK82292",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631385,ARIPA FATA DREAPTA - FREELANDER,150,1,2000,1800-2000 cmc,72,98,SALLNAAB7XA679207,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2000, 1951CC, 72KW, 98CP, SALLNAAB7XA679207",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER,Diesel,"  - VISINIU 601 (6)"
631386,ARIPA FATA STANGA - FREELANDER,150,1,2000,1800-2000 cmc,72,98,SALLNAAB7XA679207,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2000, 1951CC, 72KW, 98CP, SALLNAAB7XA679207",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ",FREELANDER,Diesel,"  - VISINIU 601 (6)"
631387,"ARIPA FATA DREAPTA - FREELANDER ",150,1,2001,1600-1800 cmc,86,117,SALLNABA7XA678078,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2001, 1796CC, 86KW, 117CP, SALLNABA7XA678078",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ","FREELANDER ","Benzina ",- VISINIU 601 (2)
631115,ARIPA FATA DREAPTA -  X-TYPE,200,1,2004,2000-2800 cmc,115,156,SAJG52S05YE19720,1,Bloc Motor,simple,admin,ARIPA FATA DREAPTA,ARIPA FATA DREAPTA Subtitle,"2004, 2099CC, 115KW, 156CP, SAJG52S05YE19720",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"JAGUAR "," X-TYPE"," Benzina",
631514,USA FATA DREAPTA -  320D,250,1,2001,1800-2000 cmc,100,136,WBAAL72009AK82292,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2001, 1951CC, 100KW, 136CP, WBAAL72009AK82292",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631388,"ARIPA FATA STANGA - FREELANDER ",150,1,2001,1600-1800 cmc,86,117,SALLNABA7XA678078,1,Bloc Motor,simple,admin,ARIPA FATA STANGA,ARIPA FATA STANGA Subtitle,"2001, 1796CC, 86KW, 117CP, SALLNABA7XA678078",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,"LAND ROVER ","FREELANDER ","Benzina ",- VISINIU 601 (2)
631515,USA SPATE DREAPTA -  320D,200,1,2001,1800-2000 cmc,100,136,WBAAL72009AK82292,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"2001, 1951CC, 100KW, 136CP, WBAAL72009AK82292",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631516,USA SPATE STANGA -  320D,200,1,2001,1800-2000 cmc,100,136,WBAAL72009AK82292,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"2001, 1951CC, 100KW, 136CP, WBAAL72009AK82292",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 320D"," Diesel",
631517,USA FATA STANGA -  520I,200,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631518,USA FATA DREAPTA -  520I,200,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631519,USA SPATE DREAPTA -  520I,150,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,USA SPATE DREAPTA,USA SPATE DREAPTA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631520,USA SPATE STANGA -  520I,150,1,1997,1800-2000 cmc,110,150,WBADH12020BY52008,1,Bloc Motor,simple,admin,USA SPATE STANGA,USA SPATE STANGA Subtitle,"1997, 1951CC, 110KW, 150CP, WBADH12020BY52008",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,BMW," 520I",Benzina,
631521,USA FATA STANGA -  XSARA PICASSO,150,1,2002,1800-2000 cmc,66,90,VF7CHRHYB39330003,1,Bloc Motor,simple,admin,USA FATA STANGA,USA FATA STANGA Subtitle,"2002, 1997CC, 66KW, 90CP, VF7CHRHYB39330003",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,CITROEN," XSARA PICASSO",Benzina,
631522,USA FATA DREAPTA -  XSARA PICASSO,150,1,2002,1800-2000 cmc,66,90,VF7CHRHYB39330003,1,Bloc Motor,simple,admin,USA FATA DREAPTA,USA FATA DREAPTA Subtitle,"2002, 1997CC, 66KW, 90CP, VF7CHRHYB39330003",1,1,1,"Catalog, Search",None,,,,,amz_title,ELEMENTE DE CAROSERIE,CITROEN," XSARA PICASSO",Benzina,
